Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,MSRP,Total MPG,Price per HP,MSRP(K)
gmc,safari cargo,2005,regular unleaded,190.0,6.0,automatic,rear wheel drive,3.0,large,cargo minivan,20,15,549,22930,17.5,120.6842105263158,22.93
gmc,safari cargo,2005,regular unleaded,190.0,6.0,automatic,all wheel drive,3.0,large,cargo minivan,18,14,549,25430,16.0,133.8421052631579,25.43
gmc,safari,2003,regular unleaded,190.0,6.0,automatic,rear wheel drive,3.0,large,passenger minivan,19,14,549,23690,16.5,124.6842105263158,23.69
gmc,safari,2003,regular unleaded,190.0,6.0,automatic,all wheel drive,3.0,large,passenger minivan,16,12,549,25690,14.0,135.21052631578948,25.69
gmc,safari,2004,regular unleaded,190.0,6.0,automatic,rear wheel drive,3.0,large,passenger minivan,19,14,549,24195,16.5,127.34210526315789,24.195
gmc,safari,2004,regular unleaded,190.0,6.0,automatic,all wheel drive,3.0,large,passenger minivan,16,12,549,26195,14.0,137.8684210526316,26.195
gmc,safari,2005,regular unleaded,190.0,6.0,automatic,rear wheel drive,3.0,large,passenger minivan,20,14,549,24430,17.0,128.57894736842104,24.43
gmc,safari,2005,regular unleaded,190.0,6.0,automatic,all wheel drive,3.0,large,passenger minivan,16,12,549,26430,14.0,139.10526315789474,26.43
suzuki,samurai,1995,regular unleaded,66.0,4.0,manual,four wheel drive,2.0,compact,convertible suv,26,24,481,2000,25.0,30.303030303030305,2.0
hyundai,santa fe sport,2015,regular unleaded,264.0,4.0,automatic,all wheel drive,4.0,midsize,4dr suv,24,18,1439,33000,21.0,125.0,33.0
hyundai,santa fe sport,2015,regular unleaded,264.0,4.0,automatic,front wheel drive,4.0,midsize,4dr suv,27,19,1439,31250,23.0,118.37121212121212,31.25
hyundai,santa fe sport,2015,regular unleaded,190.0,4.0,automatic,front wheel drive,4.0,midsize,4dr suv,27,20,1439,24950,23.5,131.31578947368422,24.95
hyundai,santa fe sport,2015,regular unleaded,190.0,4.0,automatic,all wheel drive,4.0,midsize,4dr suv,25,19,1439,26700,22.0,140.52631578947367,26.7
hyundai,santa fe sport,2016,regular unleaded,265.0,4.0,automatic,all wheel drive,4.0,midsize,4dr suv,24,18,1439,33000,21.0,124.52830188679245,33.0
hyundai,santa fe sport,2016,regular unleaded,190.0,4.0,automatic,front wheel drive,4.0,midsize,4dr suv,27,20,1439,24950,23.5,131.31578947368422,24.95
hyundai,santa fe sport,2016,regular unleaded,190.0,4.0,automatic,all wheel drive,4.0,midsize,4dr suv,25,19,1439,26700,22.0,140.52631578947367,26.7
hyundai,santa fe sport,2016,regular unleaded,265.0,4.0,automatic,front wheel drive,4.0,midsize,4dr suv,27,19,1439,31250,23.0,117.9245283018868,31.25
hyundai,santa fe sport,2017,regular unleaded,265.0,4.0,automatic,all wheel drive,4.0,midsize,4dr suv,26,19,1439,33450,22.5,126.22641509433963,33.45
hyundai,santa fe sport,2017,regular unleaded,265.0,4.0,automatic,front wheel drive,4.0,midsize,4dr suv,28,20,1439,31700,24.0,119.62264150943396,31.7
hyundai,santa fe sport,2017,regular unleaded,265.0,4.0,automatic,all wheel drive,4.0,midsize,4dr suv,24,19,1439,38250,21.5,144.33962264150944,38.25
hyundai,santa fe sport,2017,regular unleaded,190.0,4.0,automatic,front wheel drive,4.0,midsize,4dr suv,27,21,1439,25350,24.0,133.42105263157896,25.35
hyundai,santa fe sport,2017,regular unleaded,190.0,4.0,automatic,all wheel drive,4.0,midsize,4dr suv,26,20,1439,27100,23.0,142.6315789473684,27.1
hyundai,santa fe sport,2017,regular unleaded,265.0,4.0,automatic,front wheel drive,4.0,midsize,4dr suv,27,20,1439,36500,23.5,137.73584905660377,36.5
hyundai,santa fe,2015,regular unleaded,290.0,6.0,automatic,front wheel drive,4.0,midsize,4dr suv,25,18,1439,30150,21.5,103.96551724137932,30.15
hyundai,santa fe,2015,regular unleaded,290.0,6.0,automatic,all wheel drive,4.0,midsize,4dr suv,24,18,1439,36000,21.0,124.13793103448276,36.0
hyundai,santa fe,2015,regular unleaded,290.0,6.0,automatic,all wheel drive,4.0,midsize,4dr suv,24,18,1439,31900,21.0,110.0,31.9
hyundai,santa fe,2015,regular unleaded,290.0,6.0,automatic,front wheel drive,4.0,midsize,4dr suv,25,18,1439,34250,21.5,118.10344827586206,34.25
hyundai,santa fe,2016,regular unleaded,290.0,6.0,automatic,all wheel drive,4.0,midsize,4dr suv,24,18,1439,32150,21.0,110.86206896551724,32.15
hyundai,santa fe,2016,regular unleaded,290.0,6.0,automatic,front wheel drive,4.0,midsize,4dr suv,25,18,1439,30400,21.5,104.82758620689656,30.4
hyundai,santa fe,2016,regular unleaded,290.0,6.0,automatic,all wheel drive,4.0,midsize,4dr suv,24,18,1439,36250,21.0,125.0,36.25
hyundai,santa fe,2016,regular unleaded,290.0,6.0,automatic,front wheel drive,4.0,midsize,4dr suv,25,18,1439,34500,21.5,118.96551724137932,34.5
hyundai,santa fe,2017,regular unleaded,290.0,6.0,automatic,all wheel drive,4.0,midsize,4dr suv,22,17,1439,36700,19.5,126.55172413793103,36.7
hyundai,santa fe,2017,regular unleaded,290.0,6.0,automatic,front wheel drive,4.0,midsize,4dr suv,23,17,1439,38700,20.0,133.44827586206895,38.7
hyundai,santa fe,2017,regular unleaded,290.0,6.0,automatic,all wheel drive,4.0,midsize,4dr suv,22,17,1439,40450,19.5,139.48275862068965,40.45
hyundai,santa fe,2017,regular unleaded,290.0,6.0,automatic,front wheel drive,4.0,midsize,4dr suv,23,17,1439,34950,20.0,120.51724137931035,34.95
hyundai,santa fe,2017,regular unleaded,290.0,6.0,automatic,all wheel drive,4.0,midsize,4dr suv,22,17,1439,41150,19.5,141.89655172413794,41.15
hyundai,santa fe,2017,regular unleaded,290.0,6.0,automatic,front wheel drive,4.0,midsize,4dr suv,25,18,1439,30800,21.5,106.20689655172414,30.8
hyundai,santa fe,2017,regular unleaded,290.0,6.0,automatic,all wheel drive,4.0,midsize,4dr suv,24,18,1439,32550,21.0,112.24137931034483,32.55
hyundai,santa fe,2017,regular unleaded,290.0,6.0,automatic,front wheel drive,4.0,midsize,4dr suv,23,17,1439,39400,20.0,135.86206896551724,39.4
gmc,savana cargo,2014,flex-fuel (unleaded/e85),285.0,8.0,automatic,rear wheel drive,3.0,midsize,cargo van,17,11,549,29215,14.0,102.50877192982456,29.215
gmc,savana cargo,2014,flex-fuel (unleaded/e85),310.0,8.0,automatic,all wheel drive,3.0,midsize,cargo van,17,13,549,32760,15.0,105.6774193548387,32.76
gmc,savana cargo,2014,flex-fuel (unleaded/e85),285.0,8.0,automatic,rear wheel drive,3.0,large,cargo van,17,11,549,33420,14.0,117.26315789473684,33.42
gmc,savana cargo,2014,regular unleaded,195.0,6.0,automatic,rear wheel drive,3.0,midsize,cargo van,19,14,549,27710,16.5,142.10256410256412,27.71
gmc,savana cargo,2014,flex-fuel (unleaded/e85),285.0,8.0,automatic,rear wheel drive,3.0,midsize,cargo van,17,11,549,32535,14.0,114.15789473684211,32.535
gmc,savana cargo,2014,flex-fuel (unleaded/e85),285.0,8.0,automatic,rear wheel drive,3.0,large,cargo van,17,11,549,31075,14.0,109.03508771929825,31.075
gmc,savana cargo,2015,flex-fuel (unleaded/e85),285.0,8.0,automatic,rear wheel drive,3.0,midsize,cargo van,17,11,549,32875,14.0,115.35087719298245,32.875
gmc,savana cargo,2015,flex-fuel (unleaded/e85),285.0,8.0,automatic,rear wheel drive,3.0,large,cargo van,17,11,549,31415,14.0,110.2280701754386,31.415
gmc,savana cargo,2015,flex-fuel (unleaded/e85),285.0,8.0,automatic,rear wheel drive,3.0,midsize,cargo van,17,11,549,29555,14.0,103.70175438596492,29.555
gmc,savana cargo,2015,flex-fuel (unleaded/e85),285.0,8.0,automatic,rear wheel drive,3.0,large,cargo van,17,11,549,33760,14.0,118.45614035087719,33.76
gmc,savana cargo,2016,flex-fuel (unleaded/e85),285.0,8.0,automatic,rear wheel drive,3.0,large,cargo van,16,11,549,32455,13.5,113.87719298245614,32.455
gmc,savana cargo,2016,flex-fuel (unleaded/e85),285.0,8.0,automatic,rear wheel drive,3.0,midsize,cargo van,16,11,549,33915,13.5,119.0,33.915
gmc,savana cargo,2016,flex-fuel (unleaded/e85),285.0,8.0,automatic,rear wheel drive,3.0,large,cargo van,16,11,549,34800,13.5,122.10526315789474,34.8
gmc,savana cargo,2016,flex-fuel (unleaded/e85),285.0,8.0,automatic,rear wheel drive,3.0,midsize,cargo van,16,11,549,30595,13.5,107.35087719298245,30.595
gmc,savana,2014,flex-fuel (unleaded/e85),310.0,8.0,automatic,rear wheel drive,3.0,midsize,passenger van,17,13,549,30970,15.0,99.90322580645162,30.97
gmc,savana,2014,flex-fuel (unleaded/e85),280.0,8.0,automatic,rear wheel drive,3.0,large,passenger van,17,11,549,36030,14.0,128.67857142857142,36.03
gmc,savana,2014,flex-fuel (unleaded/e85),280.0,8.0,automatic,rear wheel drive,3.0,midsize,passenger van,17,11,549,31865,14.0,113.80357142857143,31.865
gmc,savana,2014,flex-fuel (unleaded/e85),310.0,8.0,automatic,all wheel drive,3.0,midsize,passenger van,17,13,549,34525,15.0,111.37096774193549,34.525
gmc,savana,2014,flex-fuel (unleaded/e85),280.0,8.0,automatic,rear wheel drive,3.0,midsize,passenger van,17,11,549,34160,14.0,122.0,34.16
gmc,savana,2015,flex-fuel (unleaded/e85),285.0,8.0,automatic,rear wheel drive,3.0,large,passenger van,17,11,549,36355,14.0,127.56140350877193,36.355
gmc,savana,2015,flex-fuel (unleaded/e85),285.0,8.0,automatic,rear wheel drive,3.0,midsize,passenger van,17,11,549,34015,14.0,119.35087719298245,34.015
gmc,savana,2015,flex-fuel (unleaded/e85),285.0,8.0,automatic,rear wheel drive,3.0,midsize,passenger van,17,11,549,35915,14.0,126.01754385964912,35.915
gmc,savana,2015,flex-fuel (unleaded/e85),285.0,8.0,automatic,rear wheel drive,3.0,large,passenger van,17,11,549,36700,14.0,128.7719298245614,36.7
gmc,savana,2015,flex-fuel (unleaded/e85),285.0,8.0,automatic,rear wheel drive,3.0,midsize,passenger van,17,11,549,32190,14.0,112.94736842105263,32.19
gmc,savana,2015,flex-fuel (unleaded/e85),285.0,8.0,automatic,rear wheel drive,3.0,midsize,passenger van,17,11,549,34485,14.0,121.0,34.485
gmc,savana,2016,flex-fuel (unleaded/e85),285.0,8.0,automatic,rear wheel drive,3.0,midsize,passenger van,16,11,549,32990,13.5,115.75438596491227,32.99
gmc,savana,2016,flex-fuel (unleaded/e85),285.0,8.0,automatic,rear wheel drive,3.0,large,passenger van,16,11,549,37155,13.5,130.3684210526316,37.155
gmc,savana,2016,flex-fuel (unleaded/e85),285.0,8.0,automatic,rear wheel drive,3.0,large,passenger van,16,11,549,37500,13.5,131.57894736842104,37.5
gmc,savana,2016,flex-fuel (unleaded/e85),285.0,8.0,automatic,rear wheel drive,3.0,midsize,passenger van,16,11,549,35285,13.5,123.80701754385964,35.285
gmc,savana,2016,flex-fuel (unleaded/e85),285.0,8.0,automatic,rear wheel drive,3.0,midsize,passenger van,16,11,549,36715,13.5,128.82456140350877,36.715
gmc,savana,2016,flex-fuel (unleaded/e85),285.0,8.0,automatic,rear wheel drive,3.0,midsize,passenger van,16,11,549,34815,13.5,122.15789473684211,34.815
lexus,sc 300,1998,regular unleaded,225.0,6.0,automatic,rear wheel drive,2.0,midsize,coupe,22,17,454,3211,19.5,14.27111111111111,3.211
lexus,sc 300,1999,regular unleaded,225.0,6.0,automatic,rear wheel drive,2.0,midsize,coupe,22,17,454,3665,19.5,16.288888888888888,3.665
lexus,sc 300,2000,regular unleaded,225.0,6.0,automatic,rear wheel drive,2.0,midsize,coupe,22,17,454,4024,19.5,17.884444444444444,4.024
lexus,sc 400,1998,regular unleaded,290.0,8.0,automatic,rear wheel drive,2.0,midsize,coupe,23,17,454,3442,20.0,11.86896551724138,3.442
lexus,sc 400,1999,regular unleaded,290.0,8.0,automatic,rear wheel drive,2.0,midsize,coupe,23,16,454,4031,19.5,13.9,4.031
lexus,sc 400,2000,regular unleaded,290.0,8.0,automatic,rear wheel drive,2.0,midsize,coupe,23,16,454,4404,19.5,15.186206896551724,4.404
lexus,sc 430,2008,premium unleaded (required),288.0,8.0,automatic,rear wheel drive,2.0,compact,convertible,23,16,454,66355,19.5,230.39930555555554,66.355
lexus,sc 430,2009,premium unleaded (required),288.0,8.0,automatic,rear wheel drive,2.0,compact,convertible,23,16,454,66805,19.5,231.96180555555554,66.805
lexus,sc 430,2010,premium unleaded (required),288.0,8.0,automatic,rear wheel drive,2.0,compact,convertible,23,16,454,68405,19.5,237.51736111111111,68.405
hyundai,scoupe,1995,regular unleaded,115.0,4.0,manual,front wheel drive,2.0,compact,coupe,30,23,1439,2000,26.5,17.391304347826086,2.0
hyundai,scoupe,1995,regular unleaded,92.0,4.0,manual,front wheel drive,2.0,compact,coupe,33,24,1439,2000,28.5,21.73913043478261,2.0
chrysler,sebring,2008,regular unleaded,235.0,6.0,automatic,front wheel drive,2.0,midsize,convertible,26,16,1013,32715,21.0,139.2127659574468,32.715
chrysler,sebring,2008,regular unleaded,173.0,4.0,automatic,front wheel drive,2.0,midsize,convertible,30,21,1013,26600,25.5,153.757225433526,26.6
chrysler,sebring,2008,regular unleaded,173.0,4.0,automatic,front wheel drive,4.0,midsize,sedan,30,21,1013,24415,25.5,141.1271676300578,24.415
chrysler,sebring,2008,regular unleaded,173.0,4.0,automatic,front wheel drive,4.0,midsize,sedan,30,21,1013,20865,25.5,120.60693641618496,20.865
chrysler,sebring,2008,regular unleaded,173.0,4.0,automatic,front wheel drive,4.0,midsize,sedan,30,21,1013,19840,25.5,114.6820809248555,19.84
chrysler,sebring,2008,regular unleaded,235.0,6.0,automatic,all wheel drive,4.0,midsize,sedan,24,15,1013,28415,19.5,120.91489361702128,28.415
chrysler,sebring,2008,flex-fuel (unleaded/e85),186.0,6.0,automatic,front wheel drive,2.0,midsize,convertible,26,18,1013,29275,22.0,157.39247311827958,29.275
chrysler,sebring,2009,regular unleaded,173.0,4.0,automatic,front wheel drive,4.0,midsize,sedan,30,21,1013,25920,25.5,149.82658959537574,25.92
chrysler,sebring,2009,regular unleaded,173.0,4.0,automatic,front wheel drive,4.0,midsize,sedan,30,21,1013,20915,25.5,120.89595375722543,20.915
chrysler,sebring,2009,flex-fuel (unleaded/e85),186.0,6.0,automatic,front wheel drive,2.0,midsize,convertible,26,18,1013,30270,22.0,162.74193548387098,30.27
chrysler,sebring,2009,regular unleaded,235.0,6.0,automatic,front wheel drive,2.0,midsize,convertible,27,16,1013,35125,21.5,149.46808510638297,35.125
chrysler,sebring,2009,regular unleaded,173.0,4.0,automatic,front wheel drive,4.0,midsize,sedan,30,21,1013,20515,25.5,118.58381502890174,20.515
chrysler,sebring,2009,regular unleaded,173.0,4.0,automatic,front wheel drive,2.0,midsize,convertible,29,20,1013,27790,24.5,160.635838150289,27.79
chrysler,sebring,2009,regular unleaded,173.0,4.0,automatic,front wheel drive,4.0,midsize,sedan,30,21,1013,21810,25.5,126.0693641618497,21.81
chrysler,sebring,2009,regular unleaded,173.0,4.0,automatic,front wheel drive,4.0,midsize,sedan,30,21,1013,23040,25.5,133.17919075144508,23.04
chrysler,sebring,2010,regular unleaded,235.0,6.0,automatic,front wheel drive,2.0,midsize,convertible,27,16,1013,32710,21.5,139.19148936170214,32.71
chrysler,sebring,2010,regular unleaded,173.0,4.0,automatic,front wheel drive,4.0,midsize,sedan,30,21,1013,22115,25.5,127.83236994219654,22.115
chrysler,sebring,2010,flex-fuel (unleaded/e85),186.0,6.0,automatic,front wheel drive,2.0,midsize,convertible,26,18,1013,29210,22.0,157.04301075268816,29.21
chrysler,sebring,2010,regular unleaded,173.0,4.0,automatic,front wheel drive,2.0,midsize,convertible,29,20,1013,27850,24.5,160.98265895953756,27.85
chrysler,sebring,2010,regular unleaded,173.0,4.0,automatic,front wheel drive,4.0,midsize,sedan,30,21,1013,20120,25.5,116.30057803468208,20.12
kia,sedona,2015,regular unleaded,276.0,6.0,automatic,front wheel drive,4.0,midsize,passenger minivan,25,18,1720,36300,21.5,131.52173913043478,36.3
kia,sedona,2015,regular unleaded,276.0,6.0,automatic,front wheel drive,4.0,midsize,passenger minivan,24,18,1720,26100,21.0,94.56521739130434,26.1
kia,sedona,2015,regular unleaded,276.0,6.0,automatic,front wheel drive,4.0,midsize,passenger minivan,24,18,1720,32300,21.0,117.02898550724638,32.3
kia,sedona,2015,regular unleaded,276.0,6.0,automatic,front wheel drive,4.0,midsize,passenger minivan,22,17,1720,39700,19.5,143.84057971014494,39.7
kia,sedona,2015,regular unleaded,276.0,6.0,automatic,front wheel drive,4.0,midsize,passenger minivan,24,18,1720,28300,21.0,102.53623188405797,28.3
kia,sedona,2016,regular unleaded,276.0,6.0,automatic,front wheel drive,4.0,midsize,passenger minivan,24,18,1720,28500,21.0,103.26086956521739,28.5
kia,sedona,2016,regular unleaded,276.0,6.0,automatic,front wheel drive,4.0,midsize,passenger minivan,24,18,1720,26400,21.0,95.65217391304348,26.4
kia,sedona,2016,regular unleaded,276.0,6.0,automatic,front wheel drive,4.0,midsize,passenger minivan,22,17,1720,39900,19.5,144.56521739130434,39.9
kia,sedona,2016,regular unleaded,276.0,6.0,automatic,front wheel drive,4.0,midsize,passenger minivan,24,18,1720,32700,21.0,118.47826086956522,32.7
kia,sedona,2016,regular unleaded,276.0,6.0,automatic,front wheel drive,4.0,midsize,passenger minivan,25,18,1720,36400,21.5,131.8840579710145,36.4
kia,sedona,2017,regular unleaded,276.0,6.0,automatic,front wheel drive,4.0,midsize,passenger minivan,22,17,1720,41900,19.5,151.81159420289856,41.9
kia,sedona,2017,regular unleaded,276.0,6.0,automatic,front wheel drive,4.0,midsize,passenger minivan,24,18,1720,28850,21.0,104.52898550724638,28.85
kia,sedona,2017,regular unleaded,276.0,6.0,automatic,front wheel drive,4.0,midsize,passenger minivan,24,18,1720,33600,21.0,121.73913043478261,33.6
kia,sedona,2017,regular unleaded,276.0,6.0,automatic,front wheel drive,4.0,midsize,passenger minivan,25,18,1720,36900,21.5,133.69565217391303,36.9
kia,sedona,2017,regular unleaded,276.0,6.0,automatic,front wheel drive,4.0,midsize,passenger minivan,24,18,1720,26800,21.0,97.10144927536231,26.8
nissan,sentra,2015,regular unleaded,130.0,4.0,automatic,front wheel drive,4.0,midsize,sedan,39,30,2009,20720,34.5,159.3846153846154,20.72
nissan,sentra,2015,regular unleaded,130.0,4.0,automatic,front wheel drive,4.0,midsize,sedan,40,30,2009,17780,35.0,136.76923076923077,17.78
nissan,sentra,2015,regular unleaded,130.0,4.0,automatic,front wheel drive,4.0,midsize,sedan,39,30,2009,18350,34.5,141.15384615384616,18.35
nissan,sentra,2015,regular unleaded,130.0,4.0,manual,front wheel drive,4.0,midsize,sedan,36,27,2009,16530,31.5,127.15384615384616,16.53
nissan,sentra,2015,regular unleaded,130.0,4.0,automatic,front wheel drive,4.0,midsize,sedan,39,30,2009,17380,34.5,133.69230769230768,17.38
nissan,sentra,2015,regular unleaded,130.0,4.0,automatic,front wheel drive,4.0,midsize,sedan,39,30,2009,19960,34.5,153.53846153846155,19.96
nissan,sentra,2016,regular unleaded,130.0,4.0,automatic,front wheel drive,4.0,midsize,sedan,38,29,2009,22170,33.5,170.53846153846155,22.17
nissan,sentra,2016,regular unleaded,130.0,4.0,automatic,front wheel drive,4.0,midsize,sedan,38,29,2009,20410,33.5,157.0,20.41
nissan,sentra,2016,regular unleaded,130.0,4.0,manual,front wheel drive,4.0,midsize,sedan,36,27,2009,16780,31.5,129.07692307692307,16.78
nissan,sentra,2016,regular unleaded,130.0,4.0,automatic,front wheel drive,4.0,midsize,sedan,38,29,2009,18550,33.5,142.69230769230768,18.55
nissan,sentra,2016,regular unleaded,130.0,4.0,automatic,front wheel drive,4.0,midsize,sedan,40,30,2009,18160,35.0,139.69230769230768,18.16
nissan,sentra,2016,regular unleaded,130.0,4.0,automatic,front wheel drive,4.0,midsize,sedan,38,29,2009,17760,33.5,136.6153846153846,17.76
nissan,sentra,2017,regular unleaded,124.0,4.0,automatic,front wheel drive,4.0,midsize,sedan,37,29,2009,21500,33.0,173.38709677419354,21.5
nissan,sentra,2017,premium unleaded (recommended),188.0,4.0,automatic,front wheel drive,4.0,midsize,sedan,33,27,2009,21990,30.0,116.96808510638297,21.99
nissan,sentra,2017,regular unleaded,124.0,4.0,automatic,front wheel drive,4.0,midsize,sedan,37,29,2009,18790,33.0,151.53225806451613,18.79
nissan,sentra,2017,regular unleaded,130.0,4.0,manual,front wheel drive,4.0,midsize,sedan,35,27,2009,16990,31.0,130.69230769230768,16.99
nissan,sentra,2017,regular unleaded,124.0,4.0,automatic,front wheel drive,4.0,midsize,sedan,37,29,2009,19990,33.0,161.20967741935485,19.99
nissan,sentra,2017,regular unleaded,124.0,4.0,automatic,front wheel drive,4.0,midsize,sedan,37,29,2009,17990,33.0,145.08064516129033,17.99
nissan,sentra,2017,premium unleaded (recommended),188.0,4.0,manual,front wheel drive,4.0,midsize,sedan,32,26,2009,21990,29.0,116.96808510638297,21.99
kia,sephia,1999,regular unleaded,125.0,4.0,manual,front wheel drive,4.0,compact,sedan,28,21,1720,2000,24.5,16.0,2.0
kia,sephia,2000,regular unleaded,125.0,4.0,manual,front wheel drive,4.0,compact,sedan,26,20,1720,2000,23.0,16.0,2.0
kia,sephia,2001,regular unleaded,125.0,4.0,manual,front wheel drive,4.0,compact,sedan,28,22,1720,10845,25.0,86.76,10.845
kia,sephia,2001,regular unleaded,125.0,4.0,manual,front wheel drive,4.0,compact,sedan,28,22,1720,12445,25.0,99.56,12.445
kia,sephia,2001,regular unleaded,125.0,4.0,automatic,front wheel drive,4.0,compact,sedan,28,19,1720,11820,23.5,94.56,11.82
kia,sephia,2001,regular unleaded,125.0,4.0,automatic,front wheel drive,4.0,compact,sedan,28,19,1720,13420,23.5,107.36,13.42
toyota,sequoia,2015,regular unleaded,381.0,8.0,automatic,four wheel drive,4.0,large,4dr suv,17,13,2031,64320,15.0,168.8188976377953,64.32
toyota,sequoia,2015,regular unleaded,381.0,8.0,automatic,four wheel drive,4.0,large,4dr suv,17,13,2031,47620,15.0,124.98687664041995,47.62
toyota,sequoia,2015,flex-fuel (unleaded/e85),381.0,8.0,automatic,four wheel drive,4.0,large,4dr suv,17,13,2031,56580,15.0,148.50393700787401,56.58
toyota,sequoia,2015,regular unleaded,381.0,8.0,automatic,rear wheel drive,4.0,large,4dr suv,17,13,2031,61095,15.0,160.35433070866142,61.095
toyota,sequoia,2015,flex-fuel (unleaded/e85),381.0,8.0,automatic,four wheel drive,4.0,large,4dr suv,17,13,2031,47620,15.0,124.98687664041995,47.62
toyota,sequoia,2015,regular unleaded,381.0,8.0,automatic,rear wheel drive,4.0,large,4dr suv,17,13,2031,53355,15.0,140.03937007874015,53.355
toyota,sequoia,2015,regular unleaded,381.0,8.0,automatic,four wheel drive,4.0,large,4dr suv,17,13,2031,56580,15.0,148.50393700787401,56.58
toyota,sequoia,2015,flex-fuel (unleaded/e85),381.0,8.0,automatic,four wheel drive,4.0,large,4dr suv,17,13,2031,64320,15.0,168.8188976377953,64.32
toyota,sequoia,2015,regular unleaded,381.0,8.0,automatic,rear wheel drive,4.0,large,4dr suv,17,13,2031,44395,15.0,116.52230971128608,44.395
toyota,sequoia,2016,regular unleaded,381.0,8.0,automatic,rear wheel drive,4.0,large,4dr suv,17,13,2031,61855,15.0,162.3490813648294,61.855
toyota,sequoia,2016,flex-fuel (unleaded/e85),381.0,8.0,automatic,four wheel drive,4.0,large,4dr suv,17,13,2031,57340,15.0,150.498687664042,57.34
toyota,sequoia,2016,regular unleaded,381.0,8.0,automatic,rear wheel drive,4.0,large,4dr suv,17,13,2031,45325,15.0,118.96325459317585,45.325
toyota,sequoia,2016,flex-fuel (unleaded/e85),381.0,8.0,automatic,four wheel drive,4.0,large,4dr suv,17,13,2031,65080,15.0,170.81364829396327,65.08
toyota,sequoia,2016,regular unleaded,381.0,8.0,automatic,four wheel drive,4.0,large,4dr suv,17,13,2031,65080,15.0,170.81364829396327,65.08
toyota,sequoia,2016,regular unleaded,381.0,8.0,automatic,four wheel drive,4.0,large,4dr suv,17,13,2031,57340,15.0,150.498687664042,57.34
toyota,sequoia,2016,regular unleaded,381.0,8.0,automatic,four wheel drive,4.0,large,4dr suv,17,13,2031,48550,15.0,127.42782152230971,48.55
toyota,sequoia,2016,regular unleaded,381.0,8.0,automatic,rear wheel drive,4.0,large,4dr suv,17,13,2031,54115,15.0,142.03412073490813,54.115
toyota,sequoia,2016,flex-fuel (unleaded/e85),381.0,8.0,automatic,four wheel drive,4.0,large,4dr suv,17,13,2031,48550,15.0,127.42782152230971,48.55
toyota,sequoia,2017,regular unleaded,381.0,8.0,automatic,four wheel drive,4.0,large,4dr suv,17,13,2031,48685,15.0,127.78215223097114,48.685
toyota,sequoia,2017,flex-fuel (unleaded/e85),381.0,8.0,automatic,four wheel drive,4.0,large,4dr suv,17,13,2031,65215,15.0,171.16797900262466,65.215
toyota,sequoia,2017,regular unleaded,381.0,8.0,automatic,rear wheel drive,4.0,large,4dr suv,17,13,2031,45460,15.0,119.31758530183727,45.46
toyota,sequoia,2017,flex-fuel (unleaded/e85),381.0,8.0,automatic,four wheel drive,4.0,large,4dr suv,17,13,2031,57475,15.0,150.85301837270342,57.475
toyota,sequoia,2017,regular unleaded,381.0,8.0,automatic,four wheel drive,4.0,large,4dr suv,17,13,2031,57475,15.0,150.85301837270342,57.475
toyota,sequoia,2017,regular unleaded,381.0,8.0,automatic,rear wheel drive,4.0,large,4dr suv,17,13,2031,54250,15.0,142.38845144356955,54.25
toyota,sequoia,2017,flex-fuel (unleaded/e85),381.0,8.0,automatic,four wheel drive,4.0,large,4dr suv,17,13,2031,48685,15.0,127.78215223097114,48.685
toyota,sequoia,2017,regular unleaded,381.0,8.0,automatic,four wheel drive,4.0,large,4dr suv,17,13,2031,65215,15.0,171.16797900262466,65.215
toyota,sequoia,2017,regular unleaded,381.0,8.0,automatic,rear wheel drive,4.0,large,4dr suv,17,13,2031,61990,15.0,162.70341207349082,61.99
cadillac,seville,2002,regular unleaded,275.0,8.0,automatic,front wheel drive,4.0,large,sedan,25,16,1624,44399,20.5,161.45090909090908,44.399
cadillac,seville,2002,regular unleaded,300.0,8.0,automatic,front wheel drive,4.0,large,sedan,25,16,1624,49705,20.5,165.68333333333334,49.705
cadillac,seville,2003,regular unleaded,300.0,8.0,automatic,front wheel drive,4.0,large,sedan,25,16,1624,51650,20.5,172.16666666666666,51.65
cadillac,seville,2003,regular unleaded,275.0,8.0,automatic,front wheel drive,4.0,large,sedan,25,16,1624,45535,20.5,165.5818181818182,45.535
cadillac,seville,2004,regular unleaded,275.0,8.0,automatic,front wheel drive,4.0,large,sedan,24,16,1624,45975,20.0,167.1818181818182,45.975
ford,shelby gt350,2015,premium unleaded (recommended),526.0,8.0,manual,rear wheel drive,2.0,midsize,coupe,21,14,5657,61295,17.5,116.53041825095058,61.295
ford,shelby gt350,2015,premium unleaded (recommended),526.0,8.0,manual,rear wheel drive,2.0,midsize,coupe,21,14,5657,47795,17.5,90.86501901140684,47.795
ford,shelby gt350,2016,premium unleaded (recommended),526.0,8.0,manual,rear wheel drive,2.0,midsize,coupe,21,15,5657,61295,18.0,116.53041825095058,61.295
ford,shelby gt350,2016,premium unleaded (recommended),526.0,8.0,manual,rear wheel drive,2.0,midsize,coupe,21,14,5657,47795,17.5,90.86501901140684,47.795
